filename,directory,x1,y1,x2,y2,confidence,class
photo_2316@20-03-2024_17-17-02.jpg,lobelia,577.1872,277.0405,735.10236,435.48566,0.3516566,frisbee
photo_2316@20-03-2024_17-17-02.jpg,lobelia,240.90315,1.36067,338.34476,173.61266,0.33062494,book
photo_2325@20-03-2024_18-42-55.jpg,lobelia,565.5238,436.90625,873.913,805.12146,0.81550545,person
photo_2326@21-03-2024_08-31-50.jpg,lobelia,157.81482,6.2077327,753.113,1137.4496,0.6246976,bottle
photo_2332@21-03-2024_08-31-51.jpg,lobelia,629.30835,199.58844,978.5051,1264.2368,0.2837899,bottle
photo_2343@21-03-2024_15-34-38.jpg,lobelia,380.27356,226.39673,585.10114,522.896,0.8566626,person
photo_2343@21-03-2024_15-34-38.jpg,lobelia,579.602,330.26315,739.1899,486.29935,0.41478378,frisbee
photo_2344@21-03-2024_15-37-07.jpg,lobelia,627.2313,200.90948,980.7451,1261.3374,0.28190488,bottle
photo_2345@21-03-2024_18-15-13.jpg,lobelia,722.90247,155.40381,959.96875,1200.0947,0.27862543,scissors
photo_2348@23-03-2024_16-43-25.jpg,lobelia,647.3707,319.77435,959.3042,1231.4971,0.4953761,bottle
photo_2348@23-03-2024_16-43-25.jpg,lobelia,445.29916,308.6785,632.5569,1197.8464,0.40117675,bottle
photo_23@18-11-2021_22-33-18.jpg,lobelia,226.12099,16.642656,360.84637,281.64777,0.77228475,bottle
photo_23@18-11-2021_22-33-18.jpg,lobelia,73.14122,17.63061,209.11293,283.49802,0.73680645,bottle
photo_23@18-11-2021_22-33-18.jpg,lobelia,67.07369,299.45364,204.2686,574.90375,0.55443543,bottle
photo_23@18-11-2021_22-33-18.jpg,lobelia,227.76642,300.3576,364.27792,576.37683,0.37272328,bottle
photo_2458@01-04-2024_17-36-58.jpg,lobelia,306.25732,0.0,755.02325,1038.2604,0.41783306,bottle
photo_2510@08-04-2024_16-36-33.jpg,lobelia,565.4559,508.89767,962.72284,1100.5857,0.92729145,person
photo_2511@08-04-2024_16-36-33.jpg,lobelia,204.25807,266.07874,375.5345,459.20123,0.74457264,person
photo_2512@08-04-2024_16-36-54.jpg,lobelia,296.8006,165.04645,375.16965,345.57443,0.472261,person
photo_251@28-12-2021_14-15-25.jpg,lobelia,157.12592,34.751087,327.02463,480.90768,0.5567714,bottle
photo_255@31-12-2021_12-35-18.jpg,lobelia,280.24835,241.05685,678.57666,1060.0991,0.7713156,bottle
photo_256@31-12-2021_12-35-45.jpg,lobelia,482.7423,351.3052,564.0416,753.7468,0.52062917,toothbrush
photo_256@31-12-2021_12-35-45.jpg,lobelia,315.1114,326.11188,398.5169,745.41315,0.504766,toothbrush
photo_256@31-12-2021_12-35-45.jpg,lobelia,394.49274,342.64258,490.39948,758.9999,0.49417794,toothbrush
photo_256@31-12-2021_12-35-45.jpg,lobelia,577.56537,349.25485,661.1257,754.1854,0.43597883,toothbrush
photo_256@31-12-2021_12-35-45.jpg,lobelia,150.03746,335.9672,243.57695,762.73315,0.4182691,toothbrush
photo_256@31-12-2021_12-35-45.jpg,lobelia,242.97534,340.59875,366.11072,750.1283,0.29645118,toothbrush
photo_2574@17-04-2024_16-00-45.jpg,lobelia,773.90735,151.79495,1206.7778,1068.9875,0.6539203,bottle
photo_2574@17-04-2024_16-00-45.jpg,lobelia,386.92767,220.1623,864.9122,1270.8733,0.38692018,bottle
photo_2574@17-04-2024_16-00-45.jpg,lobelia,71.87688,156.13031,462.8933,1096.8083,0.31345883,bottle
photo_257@31-12-2021_12-35-45.jpg,lobelia,513.3092,323.44635,592.5947,728.7452,0.6200746,toothbrush
photo_257@31-12-2021_12-35-45.jpg,lobelia,256.15015,332.97784,338.16412,725.1689,0.5639257,toothbrush
photo_257@31-12-2021_12-35-45.jpg,lobelia,611.195,316.6764,681.415,739.27563,0.53854275,toothbrush
photo_257@31-12-2021_12-35-45.jpg,lobelia,353.35916,324.81036,433.86508,728.7968,0.51160216,toothbrush
photo_257@31-12-2021_12-35-45.jpg,lobelia,677.27246,327.0573,782.447,1007.1901,0.44039834,toothbrush
photo_257@31-12-2021_12-35-45.jpg,lobelia,453.7796,324.8226,520.1908,724.8917,0.38757813,toothbrush
photo_257@31-12-2021_12-35-45.jpg,lobelia,77.67571,321.49573,146.13583,982.3865,0.29121616,toothbrush
photo_2586@19-04-2024_18-12-26.jpg,lobelia,588.88416,418.4823,798.00366,903.50195,0.36761686,tie
photo_2587@19-04-2024_18-12-27.jpg,lobelia,470.01416,418.73175,659.31555,854.69934,0.29394323,remote
photo_2667@25-04-2024_15-16-58.jpg,lobelia,149.15958,247.69777,300.1779,294.16833,0.29537383,book
photo_2668@25-04-2024_15-27-37.jpg,lobelia,78.02121,753.27527,216.4089,1167.4838,0.5530677,vase
photo_2668@25-04-2024_15-27-37.jpg,lobelia,77.75034,751.5891,218.43658,1172.9778,0.3931741,cup
photo_2668@25-04-2024_15-27-37.jpg,lobelia,681.19275,411.38004,929.327,997.25195,0.26774335,bottle
photo_267@01-01-2022_18-58-37.jpg,lobelia,414.9214,0.0,856.8434,1272.4978,0.34628263,parking meter
photo_268@01-01-2022_18-58-55.jpg,lobelia,348.6754,225.32343,642.7159,933.26154,0.34435704,vase
photo_269@01-01-2022_18-59-58.jpg,lobelia,223.42867,273.62787,643.5154,1114.9902,0.389232,bottle
photo_2759@01-05-2024_09-45-24.jpg,lobelia,150.7618,31.986174,397.8588,543.68884,0.47975886,bottle
photo_2759@01-05-2024_09-45-24.jpg,lobelia,174.9741,373.52267,247.44118,464.17706,0.46782127,cat
photo_276@04-01-2022_20-00-03.jpg,lobelia,182.62108,131.35576,310.03555,440.40076,0.5759622,bottle
photo_277@04-01-2022_20-19-59.jpg,lobelia,467.26697,0.0,831.78894,1280.0,0.6485213,tie
photo_280@04-01-2022_20-19-59.jpg,lobelia,178.0953,0.0,303.4788,480.0,0.6239939,tie
photo_281@04-01-2022_20-19-59.jpg,lobelia,163.36282,0.0,284.10754,443.02985,0.2934015,bottle
photo_282@04-01-2022_20-19-59.jpg,lobelia,122.09379,148.40883,205.50977,489.38226,0.63491,bottle
photo_2831@04-05-2024_17-20-32.jpg,lobelia,341.20813,38.781372,705.1942,1241.6312,0.2590476,tie
photo_2832@04-05-2024_17-20-32.jpg,lobelia,356.8833,65.08593,658.04333,904.0529,0.25310493,tie
photo_2833@04-05-2024_17-20-32.jpg,lobelia,324.79657,152.33539,665.83167,1189.4717,0.33072367,tie
photo_2834@04-05-2024_17-20-32.jpg,lobelia,308.03223,305.34277,636.6865,1194.4985,0.50203586,bottle
photo_2835@04-05-2024_17-20-32.jpg,lobelia,190.86841,0.0,397.4665,600.0,0.45899382,tie
photo_2836@04-05-2024_17-20-32.jpg,lobelia,216.25018,88.64199,456.83768,790.80475,0.68254364,tie
photo_2837@04-05-2024_17-20-33.jpg,lobelia,371.70694,120.202705,710.4498,1126.5142,0.28919455,tie
photo_2838@04-05-2024_17-20-33.jpg,lobelia,211.77661,98.93099,452.90106,795.69495,0.43634456,vase
photo_283@04-01-2022_20-19-59.jpg,lobelia,392.53122,13.06839,617.1197,972.07635,0.4535499,bottle
photo_2870@08-05-2024_15-28-55.jpg,lobelia,256.93765,245.27666,429.83823,511.89703,0.87372,person
photo_2870@08-05-2024_15-28-55.jpg,lobelia,364.68896,261.63672,430.90576,416.12448,0.32553267,person
photo_2898@11-05-2024_17-11-58.jpg,lobelia,435.86865,52.541718,632.02,645.1491,0.78755426,bottle
photo_2898@11-05-2024_17-11-58.jpg,lobelia,64.97457,154.1674,387.19833,914.0206,0.5190005,bottle
photo_2898@11-05-2024_17-11-58.jpg,lobelia,702.3165,166.61613,1017.77026,931.04877,0.4301029,bottle
photo_28@18-11-2021_22-36-11.jpg,lobelia,263.3892,314.81137,334.5949,358.53476,0.3716251,bird
photo_2910@12-05-2024_18-38-58.jpg,lobelia,670.67413,53.01062,1156.514,1238.4116,0.55066407,bottle
photo_294@05-01-2022_21-03-32.jpg,lobelia,137.68118,12.993741,355.47363,468.81943,0.34241796,bottle
photo_2951@14-05-2024_16-12-56.jpg,lobelia,248.52574,4.4640303,416.96844,491.53482,0.32538068,bottle
photo_297@11-01-2022_19-46-10.jpg,lobelia,479.6061,315.85324,811.7345,1147.3868,0.52396697,vase
photo_297@11-01-2022_19-46-10.jpg,lobelia,479.13885,55.90924,815.7935,1153.2925,0.34315705,bottle
photo_298@11-01-2022_19-46-50.jpg,lobelia,125.00153,55.534725,196.76958,126.91637,0.6959569,clock
photo_2@06-11-2021_17-28-00.jpg,lobelia,56.87497,16.989683,194.46869,288.81592,0.31056657,bus
photo_3001@18-05-2024_15-25-18.jpg,lobelia,43.924286,9.741882,412.69687,783.7358,0.45289558,bottle
photo_300@11-01-2022_19-54-43.jpg,lobelia,53.46685,211.56476,182.17764,544.2938,0.5348914,bottle
photo_3012@18-05-2024_18-46-11.jpg,lobelia,387.93658,549.62616,731.3819,955.61725,0.42947575,clock
photo_3030@20-05-2024_16-03-06.jpg,lobelia,454.75476,753.53375,727.597,1064.5753,0.37084743,cup
photo_3031@20-05-2024_16-03-48.jpg,lobelia,215.68285,623.12177,496.94278,1056.4783,0.40234765,cup
photo_3032@20-05-2024_16-05-18.jpg,lobelia,199.64598,164.60196,291.82706,372.2554,0.41896683,bottle
photo_3033@20-05-2024_16-07-12.jpg,lobelia,0.0,63.922287,885.2486,1186.9674,0.28101024,book
photo_3052@21-05-2024_17-39-39.jpg,lobelia,107.81225,265.3171,263.32996,557.76227,0.44471508,book
photo_310@14-01-2022_17-33-09.jpg,lobelia,295.88342,66.270546,718.4411,923.28424,0.31899628,vase
photo_310@14-01-2022_17-33-09.jpg,lobelia,286.15457,62.202217,724.1185,923.06366,0.30873996,bottle
photo_315@14-01-2022_18-16-37.jpg,lobelia,122.96665,91.86439,268.77853,375.24033,0.32766888,cell phone
photo_3167@27-05-2024_15-30-04.jpg,lobelia,252.97395,916.3915,777.3579,1019.94617,0.64863974,book
photo_3167@27-05-2024_15-30-04.jpg,lobelia,255.25383,745.8603,773.62463,922.1625,0.43266976,book
photo_3167@27-05-2024_15-30-04.jpg,lobelia,591.4381,476.0923,765.4334,934.6749,0.30879596,person
photo_316@14-01-2022_18-16-37.jpg,lobelia,120.260315,99.59374,268.63422,390.69275,0.29027355,book
photo_3212@01-06-2024_18-33-52.jpg,lobelia,235.59833,31.400696,993.8537,1271.5085,0.29153016,parking meter
photo_3216@04-06-2024_18-34-37.jpg,lobelia,650.6504,564.8036,958.6238,940.1428,0.8443443,person
photo_3221@05-06-2024_16-07-47.jpg,lobelia,343.1165,0.37158203,877.0348,358.48325,0.2742998,traffic light
photo_3259@06-06-2024_18-05-58.jpg,lobelia,387.9295,549.5346,731.3742,955.7065,0.42492554,clock
photo_329@18-01-2022_16-27-26.jpg,lobelia,222.04109,0.11198759,396.72223,447.92227,0.46785825,toilet
photo_331@18-01-2022_19-25-58.jpg,lobelia,102.30215,9.234333,309.48465,388.21814,0.3944212,parking meter
photo_331@18-01-2022_19-25-58.jpg,lobelia,100.31777,3.3367348,309.82117,388.9646,0.3066962,bottle
photo_3323@12-06-2024_11-32-43.jpg,lobelia,361.73337,31.99408,899.9424,1238.7852,0.4351289,bottle
photo_3323@12-06-2024_11-32-43.jpg,lobelia,408.40298,977.08575,497.73483,1088.5771,0.29191852,bird
photo_336@22-01-2022_16-29-53.jpg,lobelia,236.19554,26.24814,449.93646,500.89877,0.5102743,bottle
photo_336@22-01-2022_16-29-53.jpg,lobelia,3.0236783,13.402388,218.94308,483.9011,0.50379926,bottle
photo_336@22-01-2022_16-29-53.jpg,lobelia,463.4188,44.772633,677.5207,516.07,0.46957582,bottle
photo_338@22-01-2022_16-30-27.jpg,lobelia,206.14923,0.0,356.8517,589.98285,0.4533786,bottle
photo_343@22-01-2022_16-32-06.jpg,lobelia,165.27843,7.883648,356.54468,433.54068,0.39563906,bottle
photo_366@30-01-2022_21-46-07.jpg,lobelia,260.76904,115.97556,503.22995,906.34357,0.46664736,vase
photo_36@19-11-2021_16-29-39.jpg,lobelia,72.4482,28.197899,320.51456,795.14557,0.39879617,vase
photo_384@01-02-2022_18-03-24.jpg,lobelia,142.76509,52.907547,330.23334,433.1219,0.6446011,bottle
photo_384@01-02-2022_18-03-24.jpg,lobelia,315.50287,60.460037,467.31506,428.83618,0.33751726,book
photo_384@01-02-2022_18-03-24.jpg,lobelia,319.26282,74.61549,466.42743,421.79285,0.32965523,bottle
photo_387@01-02-2022_18-05-20.jpg,lobelia,121.93494,12.707691,274.86194,400.0,0.26293918,bottle
photo_388@01-02-2022_18-05-20.jpg,lobelia,153.53291,33.19272,327.1111,477.69724,0.66740876,bottle
photo_389@01-02-2022_18-05-20.jpg,lobelia,157.71263,33.586185,327.18762,481.5695,0.6005442,bottle
photo_38@19-11-2021_16-33-34.jpg,lobelia,250.68515,75.24259,535.04816,695.5062,0.36530742,bottle
photo_38@19-11-2021_16-33-34.jpg,lobelia,501.6201,60.536842,794.82874,711.87177,0.347381,bottle
photo_391@01-02-2022_18-05-20.jpg,lobelia,155.78252,38.924313,333.45108,483.64377,0.5506405,bottle
photo_392@01-02-2022_18-05-20.jpg,lobelia,174.32137,40.039116,369.92947,547.9015,0.6146093,tie
photo_395@01-02-2022_18-06-20.jpg,lobelia,316.83243,247.04489,545.24866,443.97632,0.65253985,cup
photo_396@01-02-2022_18-06-51.jpg,lobelia,172.97308,306.9604,1063.9846,1120.2034,0.3364938,cup
photo_398@01-02-2022_18-08-17.jpg,lobelia,109.82139,19.351042,240.53162,333.37363,0.6410082,bottle
photo_39@19-11-2021_16-33-34.jpg,lobelia,310.81152,398.4171,599.6063,837.3638,0.70285994,bottle
photo_39@19-11-2021_16-33-34.jpg,lobelia,134.26326,437.63004,363.43652,856.6002,0.5971643,bottle
photo_39@19-11-2021_16-33-34.jpg,lobelia,219.56198,36.778122,396.31784,412.1651,0.53172034,bottle
photo_39@19-11-2021_16-33-34.jpg,lobelia,655.5328,409.8619,860.08124,847.93884,0.5000071,bottle
photo_39@19-11-2021_16-33-34.jpg,lobelia,834.17834,411.9677,1064.5135,837.0806,0.4907753,bottle
photo_39@19-11-2021_16-33-34.jpg,lobelia,374.90375,28.231857,581.2746,478.16364,0.48311177,bottle
photo_39@19-11-2021_16-33-34.jpg,lobelia,26.333084,34.454895,208.893,434.99033,0.4535475,bottle
photo_39@19-11-2021_16-33-34.jpg,lobelia,568.6455,3.8877258,752.95044,410.4713,0.37918139,bottle
photo_401@01-02-2022_18-08-17.jpg,lobelia,157.96045,16.121721,338.04663,477.30695,0.40472174,bottle
photo_402@01-02-2022_18-08-17.jpg,lobelia,132.2908,4.7631955,314.83038,445.67868,0.31013274,bottle
photo_403@01-02-2022_18-08-17.jpg,lobelia,169.7947,68.2508,313.51288,428.62787,0.62205684,bottle
photo_404@01-02-2022_18-08-17.jpg,lobelia,131.4876,3.149085,314.392,447.10364,0.4620273,bottle
photo_405@01-02-2022_18-08-17.jpg,lobelia,776.7477,840.88385,1048.7875,1153.0007,0.5291675,mouse
photo_405@01-02-2022_18-08-17.jpg,lobelia,775.96423,477.69055,1044.8801,786.14685,0.40386808,mouse
photo_405@01-02-2022_18-08-17.jpg,lobelia,777.9101,106.59953,1051.031,425.94696,0.36199588,mouse
photo_406@01-02-2022_18-08-17.jpg,lobelia,403.8378,53.829895,868.31775,1219.123,0.5235705,bottle
photo_407@01-02-2022_18-08-17.jpg,lobelia,158.3764,17.30113,340.7754,477.84726,0.36221123,bottle
photo_408@01-02-2022_18-08-18.jpg,lobelia,125.96578,18.410587,268.0896,385.71448,0.5353275,bottle
photo_411@01-02-2022_18-09-08.jpg,lobelia,101.36701,8.842201,310.71667,389.1094,0.34873965,parking meter
photo_413@01-02-2022_18-09-08.jpg,lobelia,295.28345,67.981674,718.9479,923.5226,0.31907994,vase
photo_413@01-02-2022_18-09-08.jpg,lobelia,285.59763,62.659218,724.91705,922.26526,0.30779004,bottle
photo_415@01-02-2022_18-09-45.jpg,lobelia,125.32024,55.507164,196.64996,126.50288,0.6326163,clock
photo_416@01-02-2022_18-09-45.jpg,lobelia,108.13726,27.99594,148.31969,72.25794,0.2612131,clock
photo_417@01-02-2022_18-09-45.jpg,lobelia,53.442616,223.04753,182.49484,544.29865,0.53903264,bottle
photo_422@03-02-2022_17-59-20.jpg,lobelia,512.9258,323.58282,592.4868,728.67633,0.6112405,toothbrush
photo_422@03-02-2022_17-59-20.jpg,lobelia,255.50433,333.19165,338.04205,725.36414,0.5592355,toothbrush
photo_422@03-02-2022_17-59-20.jpg,lobelia,611.291,316.73697,681.49194,740.15576,0.53387326,toothbrush
photo_422@03-02-2022_17-59-20.jpg,lobelia,353.64682,324.79718,433.8597,729.4195,0.50511914,toothbrush
photo_422@03-02-2022_17-59-20.jpg,lobelia,676.079,327.2601,781.90234,1006.98987,0.46001568,toothbrush
photo_422@03-02-2022_17-59-20.jpg,lobelia,453.5797,326.5139,515.8304,710.09717,0.3895031,toothbrush
photo_422@03-02-2022_17-59-20.jpg,lobelia,77.427635,322.53485,146.7391,983.34015,0.30615327,toothbrush
photo_423@03-02-2022_17-59-20.jpg,lobelia,482.87732,351.20776,563.8544,753.95825,0.5350873,toothbrush
photo_423@03-02-2022_17-59-20.jpg,lobelia,394.10223,343.09198,490.09802,758.7314,0.50943065,toothbrush
photo_423@03-02-2022_17-59-20.jpg,lobelia,314.74258,327.60544,397.67966,746.3451,0.5051504,toothbrush
photo_423@03-02-2022_17-59-20.jpg,lobelia,576.9568,348.43964,661.00574,755.4406,0.4435495,toothbrush
photo_423@03-02-2022_17-59-20.jpg,lobelia,149.91,336.96713,244.22714,763.84216,0.43696856,toothbrush
photo_423@03-02-2022_17-59-20.jpg,lobelia,241.11572,341.1572,365.98157,750.4674,0.29007304,toothbrush
photo_429@03-02-2022_18-12-35.jpg,lobelia,414.5611,93.44733,883.3371,1188.1538,0.26158878,surfboard
photo_42@19-11-2021_16-41-17.jpg,lobelia,127.408104,52.749195,202.40448,200.67474,0.6650477,bottle
photo_42@19-11-2021_16-41-17.jpg,lobelia,21.049759,60.301632,94.86828,195.46971,0.4627119,bottle
photo_438@08-02-2022_18-00-58.jpg,lobelia,111.92029,31.272871,461.16278,579.2671,0.2773248,bottle
photo_447@12-02-2022_17-52-25.jpg,lobelia,172.2846,103.974304,319.63574,428.5105,0.28675738,book
photo_44@19-11-2021_16-50-08.jpg,lobelia,248.23088,250.70406,665.10547,876.0321,0.58855915,cell phone
photo_467@14-02-2022_16-01-25.jpg,lobelia,25.711578,69.06593,225.42291,239.88484,0.34925103,vase
photo_471@14-02-2022_18-40-45.jpg,lobelia,361.3491,8.639588,449.1059,434.09055,0.36058426,refrigerator
photo_474@15-02-2022_00-59-42.jpg,lobelia,118.75486,9.437191,184.59238,102.132965,0.39419958,cup
photo_474@15-02-2022_00-59-42.jpg,lobelia,127.23003,15.236777,188.20735,288.2365,0.38968238,tie
photo_474@15-02-2022_00-59-42.jpg,lobelia,186.46498,5.0897737,245.70549,293.26022,0.37877646,tie
photo_474@15-02-2022_00-59-42.jpg,lobelia,55.334625,12.565505,121.925934,100.961296,0.30422822,cup
photo_474@15-02-2022_00-59-42.jpg,lobelia,184.05989,3.803322,246.2347,234.68852,0.28244987,bottle
photo_475@15-02-2022_01-00-22.jpg,lobelia,132.98859,224.7039,548.32635,677.7351,0.30280924,book
photo_477@15-02-2022_01-01-33.jpg,lobelia,163.13553,97.178505,213.67699,325.59378,0.5678156,toothbrush
photo_477@15-02-2022_01-01-33.jpg,lobelia,79.06476,94.22238,128.93182,342.5199,0.52103996,toothbrush
photo_477@15-02-2022_01-01-33.jpg,lobelia,212.95491,100.12923,264.54736,325.7287,0.5181328,toothbrush
photo_477@15-02-2022_01-01-33.jpg,lobelia,269.04575,102.16854,312.75748,331.11618,0.5177937,toothbrush
photo_477@15-02-2022_01-01-33.jpg,lobelia,318.72305,102.247246,368.02725,334.31522,0.46393338,toothbrush
photo_477@15-02-2022_01-01-33.jpg,lobelia,123.65408,93.700905,172.27274,327.0153,0.4506324,toothbrush
photo_478@15-02-2022_01-01-33.jpg,lobelia,202.27847,117.95793,230.60619,265.83307,0.66229916,toothbrush
photo_478@15-02-2022_01-01-33.jpg,lobelia,101.69324,118.528725,128.92636,269.51303,0.6332931,toothbrush
photo_478@15-02-2022_01-01-33.jpg,lobelia,21.422962,113.77303,53.765827,367.03204,0.62277645,toothbrush
photo_478@15-02-2022_01-01-33.jpg,lobelia,240.46976,116.52118,266.96683,270.51114,0.61492825,toothbrush
photo_478@15-02-2022_01-01-33.jpg,lobelia,139.11705,117.00834,166.42737,268.8923,0.5938726,toothbrush
photo_478@15-02-2022_01-01-33.jpg,lobelia,174.76448,122.07054,196.08955,261.51093,0.565025,toothbrush
photo_478@15-02-2022_01-01-33.jpg,lobelia,269.72806,129.81552,306.68472,378.1589,0.3990005,toothbrush
photo_478@15-02-2022_01-01-33.jpg,lobelia,28.013758,214.76845,47.95635,346.48544,0.28597516,toothbrush
photo_482@15-02-2022_01-05-24.jpg,lobelia,31.42028,26.630861,237.5066,463.65707,0.25597212,vase
photo_491@15-02-2022_01-08-52.jpg,lobelia,248.59604,72.15879,535.6476,702.77686,0.3241019,bottle
photo_491@15-02-2022_01-08-52.jpg,lobelia,486.0581,59.901276,794.7779,711.48413,0.31075415,bottle
photo_495@15-02-2022_01-11-12.jpg,lobelia,693.12506,101.59613,1104.0955,1210.209,0.4260125,bottle
photo_499@15-02-2022_22-31-33.jpg,lobelia,348.84232,799.72363,517.4345,913.66486,0.42450854,donut
photo_505@16-02-2022_17-18-43.jpg,lobelia,15.278266,76.88626,125.70774,297.60873,0.4537791,bottle
photo_505@16-02-2022_17-18-43.jpg,lobelia,225.54494,74.953316,336.88058,294.71207,0.40500882,bottle
photo_506@16-02-2022_17-19-22.jpg,lobelia,200.8083,134.78517,297.16974,209.56981,0.49697065,stop sign
photo_515@17-02-2022_17-50-27.jpg,lobelia,552.933,219.8079,875.0172,927.4513,0.74466264,bottle
photo_517@17-02-2022_17-51-19.jpg,lobelia,127.0743,26.986313,261.46216,470.67914,0.4085123,bottle
photo_518@17-02-2022_17-51-38.jpg,lobelia,164.77742,149.76964,312.2281,468.94705,0.3566049,bottle
photo_519@17-02-2022_17-52-03.jpg,lobelia,141.06071,21.123768,339.3317,491.23126,0.56313616,bottle
photo_522@17-02-2022_17-55-18.jpg,lobelia,339.10098,14.289999,676.44,979.8329,0.50487363,surfboard
photo_523@17-02-2022_17-57-18.jpg,lobelia,110.80201,6.698251,388.58713,472.8716,0.3388194,parking meter
photo_527@20-02-2022_15-14-08.jpg,lobelia,104.15173,0.0,377.35742,466.8195,0.43655932,bottle
photo_533@21-02-2022_21-17-57.jpg,lobelia,358.19055,760.8697,648.48706,1074.7871,0.3942753,cup
photo_54@20-11-2021_19-50-44.jpg,lobelia,267.20895,139.01666,387.62372,338.54355,0.507404,bottle
photo_54@20-11-2021_19-50-44.jpg,lobelia,143.8441,141.494,258.78287,325.83313,0.5060694,bottle
photo_54@20-11-2021_19-50-44.jpg,lobelia,14.11284,136.71936,133.94875,330.8662,0.39514452,bottle
photo_54@20-11-2021_19-50-44.jpg,lobelia,140.69022,134.0944,263.01123,335.12665,0.29012486,cell phone
photo_550@22-02-2022_18-32-07.jpg,lobelia,416.06857,0.0,857.6279,1271.5076,0.31981283,parking meter
photo_552@22-02-2022_18-32-08.jpg,lobelia,348.38028,224.05608,642.5744,935.5187,0.31376225,vase
photo_55@22-11-2021_16-56-47.jpg,lobelia,175.9712,55.556175,198.63324,194.62361,0.45863387,toothbrush
photo_55@22-11-2021_16-56-47.jpg,lobelia,138.2448,42.360474,170.04109,198.49173,0.44742778,toothbrush
photo_55@22-11-2021_16-56-47.jpg,lobelia,106.75105,41.879807,140.23494,196.91936,0.4368042,spoon
photo_55@22-11-2021_16-56-47.jpg,lobelia,211.35081,46.705406,235.95322,205.0422,0.2951,spoon
photo_55@22-11-2021_16-56-47.jpg,lobelia,74.992386,40.636745,101.78611,201.21062,0.28661063,spoon
photo_55@22-11-2021_16-56-47.jpg,lobelia,65.90521,30.041626,100.28951,309.29874,0.27070415,toothbrush
photo_55@22-11-2021_16-56-47.jpg,lobelia,34.706726,33.6365,61.213676,314.2341,0.2704686,spoon
photo_55@22-11-2021_16-56-47.jpg,lobelia,104.44488,41.29276,140.36948,202.27542,0.25597903,toothbrush
photo_565@26-02-2022_18-10-15.jpg,lobelia,236.19554,26.24814,449.93646,500.89877,0.5102743,bottle
photo_565@26-02-2022_18-10-15.jpg,lobelia,3.0236783,13.402388,218.94308,483.9011,0.50379926,bottle
photo_565@26-02-2022_18-10-15.jpg,lobelia,463.4188,44.772633,677.5207,516.07,0.46957582,bottle
photo_568@27-02-2022_18-20-45.jpg,lobelia,27.349586,0.0,190.94444,489.76666,0.5290043,bottle
photo_568@27-02-2022_18-20-45.jpg,lobelia,276.77026,0.0,436.78333,491.38443,0.45817077,bottle
photo_574@02-03-2022_15-03-31.jpg,lobelia,257.70538,29.347013,624.53973,890.5138,0.3976604,cake
photo_578@02-03-2022_16-27-27.jpg,lobelia,31.42028,26.630861,237.5066,463.65707,0.25597212,vase
photo_580@02-03-2022_16-28-15.jpg,lobelia,416.06857,0.0,857.6279,1271.5076,0.31981283,parking meter
photo_581@02-03-2022_16-28-37.jpg,lobelia,348.38028,224.05608,642.5744,935.5187,0.31376225,vase
photo_586@02-03-2022_16-32-08.jpg,lobelia,316.83243,247.04489,545.24866,443.97632,0.65253985,cup
photo_587@02-03-2022_16-32-48.jpg,lobelia,172.97308,306.9604,1063.9846,1120.2034,0.3364938,cup
photo_589@02-03-2022_16-34-08.jpg,lobelia,361.3491,8.639588,449.1059,434.09055,0.36058426,refrigerator
photo_596@07-03-2022_16-58-23.jpg,lobelia,486.37866,223.07648,815.1885,1252.1909,0.2878139,book
photo_598@08-03-2022_08-30-42.jpg,lobelia,146.56277,40.298508,304.1756,565.38776,0.5344481,bottle
photo_598@08-03-2022_08-30-42.jpg,lobelia,135.96024,42.8762,309.7922,568.77374,0.48696685,remote
photo_599@08-03-2022_08-31-13.jpg,lobelia,276.83295,58.389282,480.2624,968.1013,0.5215408,tie
photo_599@08-03-2022_08-31-13.jpg,lobelia,450.30518,23.875332,700.5213,979.4159,0.45224455,tie
photo_601@08-03-2022_08-35-38.jpg,lobelia,74.94839,128.07619,276.92908,427.85156,0.30570328,book
photo_606@08-03-2022_17-00-51.jpg,lobelia,164.63783,87.915085,308.17932,448.4476,0.32059702,book
photo_611@08-03-2022_17-13-47.jpg,lobelia,155.17094,15.735412,349.8072,490.6048,0.3087428,tie
photo_612@08-03-2022_18-51-07.jpg,lobelia,303.05682,182.20547,720.7622,1024.0,0.32324415,book
photo_613@08-03-2022_18-56-13.jpg,lobelia,263.9547,287.34103,771.5574,1268.3517,0.28235474,book
photo_614@08-03-2022_18-57-25.jpg,lobelia,202.37708,26.490982,394.9345,575.50574,0.3717371,bottle
photo_618@12-03-2022_18-46-01.jpg,lobelia,85.360435,44.438488,428.34683,627.4736,0.26745558,cup
photo_621@12-03-2022_18-48-19.jpg,lobelia,356.42645,46.109375,936.4156,1233.1378,0.28217307,bottle
photo_623@15-03-2022_16-19-04.jpg,lobelia,337.9424,14.55542,937.5242,1233.3623,0.43204093,bottle
photo_623@15-03-2022_16-19-04.jpg,lobelia,530.6584,904.3944,693.5457,1058.3225,0.2820284,bird
photo_627@15-03-2022_16-20-52.jpg,lobelia,249.18633,22.686283,367.37286,81.25963,0.40081546,cup
photo_627@15-03-2022_16-20-52.jpg,lobelia,147.263,113.81337,174.76645,174.4927,0.3740978,traffic light
